OG Model Q12 Q21 Model_conf Parameter_pval Tree_size
OG0010946 ER 0.000310299589158494 NA 0.880952380952381 0.814331337396322 8
OG0010953 ER-white NA NA 0.777777777777778 NA 11
OG0010962 ER 0.000513902186314689 NA 0.826086956521739 0.695001870203291 6
OG0010978 ER-white NA NA 0.422680412371134 NA 6
OG0010991 ER 0.00187752937377566 NA 0.725806451612903 0.376341790281304 4
OG0010997 ER-white NA NA 1 NA 3
OG0011006 ER-white NA NA 0.802631578947368 NA 11
OG0011010 ER 0.000271511756467337 NA 0.735294117647059 0.922028763209467 8
OG0011011 ER 0.000214245800797592 NA 0.736842105263158 0.4942515483454 11
OG0011012 ER 0.000263657639547779 NA 0.717948717948718 0.886785279291611 10
OG0011016 ER 0.00150919478314227 NA 0.923076923076923 0.280330305610316 3
OG0011035 ARD 0.611403476340448 0.611403476340448 1 0.694008300106081 2
OG0011043 ARD 0.0998648388841306 0.0998648388841306 1 0.849998560422192 2
OG0011049 ARD 0.0842394822104285 0.0842394822104285 1 0.280136248780087 2
OG0011061 ARD 0.938928424786306 0.938928424786306 1 0.0408163265306115 2
OG0011073 ER-white NA NA 0.775 NA 3
OG0011124 ER 0.00705372767149651 NA 0.666666666666667 0.777341967406026 3
OG0011126 ER-white NA NA 0.56043956043956 NA 5
OG0011133 ARD 0.358422223265739 0.358422223265739 1 0.0363636363636362 2
OG0011139 ER-white NA NA 0.787234042553192 NA 4
OG0011144 ARD 0.938928424786306 0.938928424786306 1 0.0357142857142847 2
OG0011153 ARD 0.0842394822104285 0.0842394822104285 1 0.284498190867821 2
OG0011166 ARD 0.0948757618476778 0.0948757618476778 1 0.608529428948808 2
OG0011205 ARD 0.0509340416172126 0.0509340416172126 1 0.280531965389631 2
OG0011209 ARD 0.100510787670858 0.100510787171867 1 0.357375554095337 2
OG0011253 ER-white NA NA 1 NA 3
OG0011258 ER-white NA NA 0.767123287671233 NA 11
OG0011273 ER-white NA NA 0.528301886792453 NA 6
OG0011275 ER-white NA NA 1 NA 3
OG0011290 ER-white NA NA 0.821428571428571 NA 7
OG0011301 ER-white NA NA 0.378048780487805 NA 4
OG0011302 ER-white NA NA 0.759493670886076 NA 10
OG0011325 ER 0.170820269320114 NA 0.329411764705882 0.276336027826754 4
OG0011331 ARD 0.370342556472781 0.370342556472781 1 0.280531965389631 2
OG0011333 ER-white NA NA 0.8 NA 4
OG0011337 ARD 0.0515298340123247 0.0515298340123247 1 0.375488315185063 2
OG0011358 ER-white NA NA 1 NA 3
OG0011365 ER-white NA NA 1 NA 3
OG0011366 ER-white NA NA 0.484848484848485 NA 6
OG0011369 ARD 0.0645787220778848 0.0645787220778848 1 0.045454545454546 2
OG0011370 ER-white NA NA 0.655737704918033 NA 8
OG0011389 ARD 0.0842394822104285 0.0842394822104285 1 0.0416666666666661 2
OG0011394 ER-white NA NA 0.705128205128205 NA 3
OG0011395 ER-white NA NA 0.414893617021277 NA 4
OG0011397 ER-white NA NA 0.623188405797101 NA 7
OG0011414 ARD 0.132063289251667 0.132063289251667 1 0.279949372938897 2
OG0011427 ER 0.000289720870339108 NA 0.741935483870968 0.287292698521984 9
OG0011428 ER 0.00208700182484253 NA 0.565217391304348 0.652207082375362 5
OG0011432 ER 0.000343498950469293 NA 0.869565217391304 0.934660579091857 8
OG0011436 ER-white NA NA 0.882352941176471 NA 5
OG0011438 ER-white NA NA 0.846153846153846 NA 9
OG0011442 ER-white NA NA 0.634408602150538 NA 5
OG0011457 ER 0.000665063179716159 NA 0.727272727272727 0.967406247638252 4
OG0011473 ARD 0.611403476340448 0.611403476340448 1 0.639144802439566 2
OG0011480 ER 0.000843569353713613 NA 0.810810810810811 0.284498190867821 4
OG0011493 ARD 0.505978462422118 0.505978462422118 1 0.280959953647259 2
OG0011504 ER 0.000472072889604662 NA 0.684210526315789 0.967922228308427 8
OG0011507 ER-white NA NA 0.708860759493671 NA 3
OG0011508 ARD 0.130362792498284 0.130362792498284 1 0.03125 2
OG0011513 ER-white NA NA 1 NA 3
OG0011514 ER-white NA NA 0.651162790697674 NA 4
OG0011529 ER-white NA NA 0.714285714285714 NA 7
OG0011540 ER 0.00257566244704844 NA 0.8 0.675364394769169 8
OG0011546 ER-white NA NA 1 NA 3
OG0011557 ER 0.00705372767149651 NA 0.590909090909091 0.884355396567238 3
OG0011558 ER 0.00723411395870707 NA 0.689189189189189 0.557270699382468 4
OG0011652 ARD 0.359317194753754 0.359317194753754 1 0.433508912875088 2
OG0011678 ARD 0.279516818138279 0.279516818138279 1 0.279949372938897 2
OG0011696 ARD 0.00254833543225906 3.39138474188558e-80 NA 0.279949372938897 2
OG0011704 ER 0.000687606393881004 NA 0.902439024390244 0.918477400714273 12
OG0011711 ER 0.000816506880236416 NA 0.783783783783784 0.460155432305613 11
OG0011715 ARD 0.279516818138279 0.279516818138279 1 0.281671642103013 2
OG0011726 ARD 0.287675237939435 0.287675237939435 1 0.28219995521184 2
OG0011735 ER 0.000687606393881004 NA 0.692307692307692 0.568938881631204 12
OG0011739 ER 0.000613483925419508 NA 0.80952380952381 0.907249825558696 9
OG0011763 ER 0.000901618228639372 NA 0.86046511627907 0.921037643094141 9
OG0011795 ER-white NA NA 0.406976744186047 NA 4
OG0011797 ARD 0.235217995461443 0.235217995461443 1 0.330673601925175 2
OG0011799 ARD 0.100510787670858 0.100510787171867 1 0.304596331654466 2
OG0011802 ER-white NA NA 0.513513513513513 NA 3
OG0011819 ARD 0.0998648388841306 0.0998648388841306 1 0.952659141652868 2
OG0011820 ER-white NA NA 1 NA 3
OG0011853 ER 0.000373072383057827 NA 0.875 0.950820061220483 11
OG0011856 ARD 1.33666666666674 1.33666666666674 1 0.281424328441572 2
OG0011865 ARD 0.00718567350106181 3.91933468016114e-73 NA 0.281424328441572 2
OG0011870 ER 0.000318327300001884 NA 0.648648648648649 0.544026792767339 6
OG0011879 ER-white NA NA 0.704225352112676 NA 3
OG0011906 ARD 0.0842394822104285 0.0842394822104285 1 0.339669906485949 2
OG0011919 ER 0.000386583326812786 NA 0.866666666666667 0.281929935160484 7
OG0011925 ER 0.000325244307591678 NA 0.941176470588235 0.620937689665856 7
OG0011956 ARD 0.505978462422118 0.505978462422118 1 0.279769286780681 2
OG0011964 ER-white NA NA 0.826086956521739 NA 6
OG0011977 ER-white NA NA 1 NA 3
OG0011978 ARD 0.175641403796291 0.175641403796291 1 0.279428055444161 2
OG0011990 ARD 0.0645787220778848 0.0645787220778848 1 0.0425531914893613 2
OG0012029 ER 0.656528696887766 NA 0.595505617977528 0.573463111614891 4
OG0012031 ER 0.00824792089072299 NA 0.711111111111111 0.843227747784039 4
OG0012033 ARD 0.287675237939722 0.287675237939722 1 0.280330305610316 2
OG0012052 ARD 0.122381105586914 0.122381105586914 1 0.0384615384615377 2
OG0012140 ARD 0.175641403796291 0.175641403796291 1 0.280330305610316 2
OG0012167 ARD 0.359317194753754 0.359317194753754 1 0.303173162138511 2
OG0012174 ARD 0.825073454425135 0.825073454425135 1 0.280531965389631 2
OG0012196 ARD 0.279516818138279 0.279516818138279 1 0.281187308792468 2
OG0012198 ER 0.000645846934347214 NA 0.666666666666667 0.377100305138586 12
OG0012206 ER-white NA NA 1 NA 3
OG0012249 ER-white NA NA 1 NA 5
OG0012258 ER 0.000788091686478763 NA 0.844444444444444 0.522765622960862 9
OG0012264 ARD 0.287675237939435 0.287675237939435 1 0.303869809671011 2
OG0012271 ER-white NA NA 0.769230769230769 NA 4
OG0012281 ARD 0.279516818138279 0.279516818138279 1 0.281929935160484 2
OG0012294 ER 0.000605782651685128 NA 0.68 0.918243964331092 11
OG0012320 ER-white NA NA 0.786885245901639 NA 8
OG0012333 ER 0.00237041806003639 NA 0.673913043478261 0.658820429729328 7
OG0012337 ER-white NA NA 0.658536585365854 NA 5
OG0012364 ER 0.000605782651685128 NA 0.863636363636364 0.952105814468946 11
OG0012414 ER-white NA NA 0.826086956521739 NA 8
OG0012420 ER-white NA NA 0.757575757575758 NA 7
OG0012421 ARD 0.100510787670858 0.100510787171867 1 0.382782420685126 2
OG0012424 ER-white NA NA 1 NA 3
OG0012427 ER-white NA NA 0.638888888888889 NA 3
OG0012429 ER-white NA NA 0.951219512195122 NA 4
OG0012431 ER-white NA NA 0.435294117647059 NA 4
OG0012438 ER-white NA NA 1 NA 3
OG0012440 ARD 0.00733316204335902 2.58648149758068e-35 NA 0.382782420685126 2
OG0012441 ER-white NA NA 0.657894736842105 NA 3
OG0012443 ER-white NA NA 1 NA 3
OG0012464 ER-white NA NA 1 NA 3
OG0012482 ER-white NA NA 0.414141414141414 NA 6
OG0012500 ARD 0.0515298340123247 0.0515298340123247 1 0.49881913436934 2
OG0012501 ER-white NA NA 0.756756756756757 NA 4
OG0012513 ARD 0.230051079681232 0.23005107488261 1 0.279595626919682 2
OG0012534 ER-white NA NA 1 NA 3
OG0012538 ARD 0.0972638243405528 0.0972638243405528 1 0.281671642103013 2
OG0012557 ER-white NA NA 0.734375 NA 6
OG0012558 ARD 0.230051079681232 0.23005107488261 1 0.280959953647259 2
OG0012567 ARD 0.162381091599625 0.162381091599625 1 0.0384615384615377 2
OG0012612 ER 0.000434719374558868 NA 0.826086956521739 0.281671642103013 6
OG0012677 ARD 0.0842394822104285 0.0842394822104285 1 0.281187308792468 2
OG0012694 ARD 0.126298602739823 0.126298602739823 1 0.28074168379329 2
OG0012709 ARD 0.0842394822104285 0.0842394822104285 1 0.0370370370370381 2
OG0012768 ER-white NA NA 1 NA 3
OG0012773 ARD 0.474464217340137 0.474464217340137 1 0.566145648338519 2
OG0012778 ARD 0.0998648387615662 0.0998648387615662 1 0.0350877192982442 2
OG0012780 ARD 0.474464217340137 0.474464217340137 1 0.77600723326547 2
OG0012782 ER 0.164629404621008 NA 0.432098765432099 0.489362581293248 4
OG0012788 ER 0.000332686738032783 NA 0.861111111111111 0.690513455654929 7
OG0012791 ER-white NA NA 1 NA 3
OG0012886 ARD 0.0998648388841306 0.0998648388841306 1 0.933292429206744 2
OG0012904 ARD 0.825073454425135 0.825073454425135 1 0.302504585955653 2
OG0012912 ARD 0.100510787670858 0.100510787171867 1 0.443913739134171 2
OG0012930 ARD 0.279516818138279 0.279516818138279 1 0.279266257722854 2
OG0012940 ER 0.00120294925023639 NA 0.727272727272727 0.679170991271075 10
OG0012954 ER-white NA NA 0.609756097560976 NA 3
OG0012977 ER 0.000878892853202968 NA 0.675 0.520138509709938 10
OG0013022 ARD 0.00254833536980227 3.70573378720888e-157 NA 0.520138509709938 2
OG0013024 ER-white NA NA 0.635135135135135 NA 3
OG0013031 ER 0.00182970284285837 NA 0.953125 0.858040243029866 6
OG0013041 ER 0.00179520343645146 NA 1 0.572543883927646 4
OG0013045 ARD 0.0509340416172126 0.0509340416172126 1 0.281187308792468 2
OG0013058 ER-white NA NA 1 NA 3
OG0013067 ER-white NA NA 0.826923076923077 NA 4
OG0013072 ARD 0.0376865560082126 0.0376865560082126 1 0.488398764507171 2
OG0013104 ER 0.00290455156180203 NA 0.298507462686567 0.71736003092948 4
OG0013113 ER 0.00097468837171985 NA 0.829268292682927 0.283088945559838 3
OG0013114 ARD 0.104895375276237 0.104895375276237 1 0.330673601925175 2
OG0013117 ARD 0.370342556472781 0.370342556472781 1 0.278958829792599 2
OG0013121 ARD 0.359317194753754 0.359317194753754 1 0.339669906485949 2
OG0013122 ER-white NA NA 1 NA 3
OG0013123 ER-white NA NA 0.763888888888889 NA 3
OG0013125 ER-white NA NA 0.597560975609756 NA 3
OG0013128 ER-white NA NA 0.641025641025641 NA 3
OG0013130 ER 0.0517081116298565 NA 0.577777777777778 0.92028941456805 4
OG0013145 ARD 0.0645787220778848 0.0645787220778848 1 0.0416666666666661 2
OG0013155 ARD 0.0376865560082126 0.0376865560082126 1 0.391440817730245 2
OG0013164 ARD 0.279516818138279 0.279516818138279 1 0.281424328441572 2
OG0013193 ER 0.00197252781059434 NA 0.680851063829787 0.754416824275218 3
OG0013203 ARD 0.279516818138279 0.279516818138279 1 0.280531965389631 2
OG0013230 ER-white NA NA 0.738461538461539 NA 8
OG0013236 ER-white NA NA 0.6 NA 5
OG0013249 ER-white NA NA 0.515463917525773 NA 6
OG0013257 ER-white NA NA 0.757894736842105 NA 9
OG0013267 ARD 0.286099155976843 0.286099155976843 1 0.0338983050847468 2
OG0013284 ER-white NA NA 0.666666666666667 NA 6
OG0013315 ER 0.000248212823417746 NA 0.723404255319149 0.578671577643791 9
OG0013317 ER 0.0011299366612339 NA 0.666666666666667 0.281187308792468 3
OG0013319 ER 0.000296327992023147 NA 0.775 0.443913739134171 10
OG0013356 ER 0.000325167242281198 NA 0.866666666666667 0.81124039864163 5
OG0013363 ARD 0.08423948211227 0.08423948211227 1 0.0384615384615377 2
OG0013373 ER-white NA NA 1 NA 3
OG0013408 ARD 0.359317194753754 0.359317194753754 1 0.355405372803867 2
OG0013437 ARD 0.00100789249008813 1.40934725406523e-122 NA 0.355405372803867 2
OG0013457 ER 0.000447877015338987 NA 0.906976744186046 0.765692734272886 10
OG0013459 ARD 0.126298602739823 0.126298602739823 1 0.280959953647259 2
OG0013535 ER-white NA NA 1 NA 3
OG0013554 ARD 0.628388948463561 0.628388948463561 1 0.725138370330895 2
OG0013560 ARD 0.00100789249606399 6.61265613412581e-53 NA 0.725138370330895 2
OG0013589 ARD 0.0948757618476778 0.0948757618476778 1 0.520138509709938 2
OG0013704 ARD 0.825073454425135 0.825073454425135 1 0.281187308792468 2
OG0013749 ER-white NA NA 0.589285714285714 NA 4
OG0013757 ER-white NA NA 0.56 NA 5
OG0013838 ER 0.00378013863405682 NA 0.909090909090909 0.28219995521184 6
OG0013858 ER-white NA NA 1 NA 3
OG0013862 ARD 0.370342556472781 0.370342556472781 1 0.280330305610316 2
OG0013866 ER-white NA NA 0.714285714285714 NA 3
OG0013868 ARD 0.100510787670858 0.100510787171867 1 0.481069509963257 2
OG0013889 ARD 0.0550435990922865 0.0550435990922865 1 0.281424328441572 2
OG0013892 ARD 0.0550435990922865 0.0550435990922865 1 0.303173162138511 2
OG0013902 ARD 0.0376865560082126 0.0376865560082126 1 0.328058258063755 2
OG0013996 ER-white NA NA 0.641025641025641 NA 3
OG0013998 ER-white NA NA 0.662162162162162 NA 3
OG0014018 ARD 0.00718567324557411 4.70254601416403e-65 NA 0.328058258063755 2
OG0014057 ER-white NA NA 0.836363636363636 NA 5
OG0014081 ER 0.0101773400623915 NA 0.591836734693878 0.280959953647259 3
OG0014089 ER 0.00146050927856055 NA 0.710526315789474 0.284118105670121 6
OG0014090 ARD 0.580374147338278 0.580374147338278 1 0.373259858163338 2
OG0014100 ER-white NA NA 0.404494382022472 NA 4
OG0014102 ER-white NA NA 0.794117647058823 NA 7
OG0014121 ER-white NA NA 0.673913043478261 NA 6
OG0014131 ER-white NA NA 0.671052631578947 NA 3
OG0014182 ER-white NA NA 1 NA 5
OG0014193 ARD 0.938928424786306 0.938928424786306 1 0.0399999999999995 2
OG0014208 ER 0.000294960349093239 NA 0.916666666666667 0.936075288082855 6
OG0014214 ARD 0.0998648387615662 0.0998648387615662 1 0.0399999999999995 2
OG0014218 ARD 0.132063289251667 0.132063289251667 1 0.0384615384615377 2
OG0014247 ARD 0.0998648388841306 0.0998648388841306 1 0.0399999999999995 2
OG0014262 ER-white NA NA 1 NA 3
OG0014269 ARD 0.100510787670858 0.100510787171867 1 0.321406843004993 2
OG0014273 ARD 0.474464217340137 0.474464217340137 1 0.65631727651786 2
OG0014275 ARD 0.126298602739823 0.126298602739823 1 0.308752250421842 2
OG0014299 ARD 0.0645787220778848 0.0645787220778848 1 0.0444444444444441 2
OG0014347 ER 0.00266326355659766 NA 0.63265306122449 0.49881913436934 7
OG0014413 ARD 0.474464217340137 0.474464217340137 1 0.579001558962803 2
OG0014432 ARD 0.591865740069314 0.591865740069314 1 0.732912006478317 2
OG0014438 ER-white NA NA 0.782608695652174 NA 4
OG0014442 ER 0.00281848508348403 NA 0.75 0.821959448175825 5
OG0014493 ARD 0.611403476340448 0.611403476340448 1 0.755097705195538 2
OG0014630 ARD 0.825073454425135 0.825073454425135 1 0.337190566503514 2
OG0014637 ARD 0.100510787670858 0.100510787171867 1 0.423029688828483 2
OG0014640 ARD 0.359317194753754 0.359317194753754 1 0.446647784796971 2
OG0014715 ARD 0.0645787220778848 0.0645787220778848 1 0.0399999999999995 2
OG0014728 ER 0.00122205025195391 NA 0.652173913043478 0.658820429729328 9
OG0014752 ER 0.00196347541132787 NA 0.75 0.804253256263663 4
OG0014788 ER 0.00120294925023639 NA 0.594594594594595 0.722200906789874 10
OG0014828 ER 0.000878892853202968 NA 0.777777777777778 0.552960938643159 10
OG0014840 ER 0.00262298313651287 NA 0.538461538461538 0.940003805513368 3
OG0014842 ER-white NA NA 0.580645161290323 NA 5
OG0014865 ARD 0.170879371402544 0.170879371402544 1 0.346744452172262 2
OG0014867 ER-white NA NA 0.608108108108108 NA 3
OG0014880 ER-white NA NA 0.773584905660377 NA 5
OG0014883 ER-white NA NA 0.835164835164835 NA 4
OG0014890 ARD 0.104895375276237 0.104895375276237 1 0.28074168379329 2
OG0014893 ER-white NA NA 0.690140845070423 NA 3
OG0014894 ER 0.00258389030457289 NA 0.511627906976744 0.282482519290842 3
OG0014904 ER-white NA NA 1 NA 3
OG0014907 ARD 0.0998648388841306 0.0998648388841306 1 0.907249825558696 2
OG0014914 ARD 0.0645787220778848 0.0645787220778848 1 0.0434782608695657 2
OG0014918 ARD 0.0998648388841306 0.0998648388841306 1 0.0384615384615377 2
OG0014922 ARD 0.0998648388841306 0.0998648388841306 1 0.936075288082855 2
OG0014954 ARD 0.0376865560082126 0.0376865560082126 1 0.396561952928136 2
OG0014957 ER 0.00075842460916436 NA 0.4375 0.915897750421077 3
OG0015008 ER-white NA NA 0.688172043010753 NA 5
OG0015013 ER-white NA NA 0.545454545454545 NA 8
OG0015037 ER-white NA NA 0.656716417910448 NA 6
OG0015072 ER 0.0020732899621859 NA 0.794871794871795 0.283757484361949 3
OG0015101 ARD 0.286099155976843 0.286099155976843 1 0.0384615384615377 2
OG0015114 ER-white NA NA 0.425 NA 4
OG0015117 ER-white NA NA 0.673684210526316 NA 5
OG0015169 ER 0.0101773400623915 NA 0.479166666666667 0.281187308792468 3
OG0015176 ARD 0.162381091599625 0.162381091599625 1 0.0425531914893613 2
OG0015195 ER-white NA NA 1 NA 3
OG0015221 ER 0.348833804261221 NA 0.555555555555556 0.609101582530467 4
OG0015240 ER-white NA NA 0.465909090909091 NA 4
OG0015250 ER-white NA NA 0.476190476190476 NA 4
OG0015275 ARD 0.131065627049544 0.131065627049544 1 0.279769286780681 2
OG0015311 ER 0.00078340429014222 NA 0.630434782608696 0.281671642103013 3
OG0015328 ARD 0.0842394822104285 0.0842394822104285 1 0.0465116279069762 2
OG0015343 ER 0.000677304561748951 NA 0.905660377358491 0.508060619788083 5
OG0015347 ARD 0.0998648388841306 0.0998648388841306 1 0.938537820330777 2
OG0015356 ER 0.000612811230161494 NA 0.833333333333333 0.281187308792468 4
OG0015396 ER 0.00262298313651287 NA 0.607843137254902 0.861663389551353 3
OG0015411 ARD 0.0998648388841306 0.0998648388841306 1 0.0384615384615377 2
OG0015418 ARD 0.0515298340123247 0.0515298340123247 1 0.426616330542422 2
OG0015438 ARD 0.0998648387615662 0.0998648387615662 1 0.0357142857142847 2
OG0015533 ARD 0.16002695731236 0.16002695731236 1 0.300651304788691 2
OG0015590 ARD 0.233694380543505 0.233694380543505 1 0.279428055444161 2
OG0015671 ER 0.00753524987820356 NA 0.826086956521739 0.516346481542438 3
OG0015798 ER-white NA NA 1 NA 3
OG0015807 ARD 0.0842394822104285 0.0842394822104285 1 0.0434782608695657 2
OG0015819 ER 0.00705372767149651 NA 0.586206896551724 0.89395973892704 3
OG0015821 ER-white NA NA 0.386363636363636 NA 5
OG0015838 ER-white NA NA 0.608108108108108 NA 3
OG0016029 ARD 0.0645787220778848 0.0645787220778848 1 0.0444444444444441 2
OG0016041 ARD 0.0509340416172126 0.0509340416172126 1 0.281671642103013 2
OG0016117 ARD 1.11555555555481 1.11555555555481 1 0.359437970372067 2
OG0016126 ARD 0.0519118381131827 0.0519118381131827 1 0.566145648338519 2
OG0016128 ER 0.000872541844558322 NA 0.51063829787234 0.960459697555853 3
OG0016135 ER-white NA NA 0.625 NA 7
OG0016144 ER-white NA NA 1 NA 3
OG0016165 ARD 0.370342556472781 0.370342556472781 1 0.282482519290842 2
OG0016175 ARD 0.370342556472781 0.370342556472781 1 0.279769286780681 2
OG0016176 ARD 0.825073454425135 0.825073454425135 1 0.299528885740377 2
OG0016177 ER-white NA NA 0.619718309859155 NA 3
OG0016188 ARD 0.0073331621400712 7.71625520371627e-144 NA 0.299528885740377 2
OG0016191 ER 0.00262298313651287 NA 0.51063829787234 0.960459697555853 3
OG0016200 ER-white NA NA 1 NA 3
OG0016207 ER-white NA NA 1 NA 3
OG0016211 ARD 0.370342556472781 0.370342556472781 1 0.28074168379329 2
OG0016214 ARD 0.0550435990922865 0.0550435990922865 1 0.330673601925175 2
OG0016221 ARD 0.0998648388841306 0.0998648388841306 1 0.0392156862745091 2
OG0016264 ARD 0.0998648387615662 0.0998648387615662 1 0.0377358490566039 2
OG0016267 ER-white NA NA 0.51685393258427 NA 5
OG0016324 ER-white NA NA 0.673684210526316 NA 5
OG0016341 ER-white NA NA 0.936170212765957 NA 5
OG0016365 ARD 0.192857310458254 0.192857310458254 1 0.882398128242074 2
OG0016394 ARD 0.286099155976843 0.286099155976843 1 0.0434782608695657 2
OG0016415 ARD 0.286099155976843 0.286099155976843 1 0.0363636363636362 2
OG0016431 ER-white NA NA 0.533333333333333 NA 4
OG0016441 ARD 0.286099155976843 0.286099155976843 1 0.045454545454546 2
OG0016452 ARD 0.286099155976843 0.286099155976843 1 0.0392156862745091 2
OG0016464 ER-white NA NA 0.594936708860759 NA 3
OG0016477 ER-white NA NA 0.615384615384615 NA 8
OG0016481 ARD 0.286099155976843 0.286099155976843 1 0.0416666666666661 2
